1385,-0.63017181
1386,-0.62167144
1387,-0.61321498
1388,-0.60480157
1389,-0.59643035
1390,-0.58810047
1391,-0.57981108
1392,-0.57156132
1393,-0.56335033
1394,-0.55517728
1395,-0.54704129
1396,-0.53894153
1397,-0.53087713
1398,-0.52284723
1399,-0.514851
1400,-0.50688756
1401,-0.49895637
1402,-0.49105807
1403,-0.4831936
1404,-0.47536389
1405,-0.46756989
1406,-0.45981253
1407,-0.45209275
1408,-0.44441149
1409,-0.43676969
1410,-0.4291683
1411,-0.42160824
1412,-0.41409045
1413,-0.40661589
1414,-0.39918547
1415,-0.39180015
1416,-0.38446087
1417,-0.37716855
1418,-0.36992415
1419,-0.3627286
1420,-0.35558283
1421,-0.34848779
1422,-0.34144442
1423,-0.33445365
1424,-0.32751643
1425,-0.32063369
1426,-0.31380631
1427,-0.30703493
1428,-0.30032012
1429,-0.29366245
1430,-0.2870625
1431,-0.28052085
1432,-0.27403805
1433,-0.2676147
1434,-0.26125136
1435,-0.25494861
1436,-0.24870702
1437,-0.24252717
1438,-0.23640963
1439,-0.23035496
1440,-0.22436376
1441,-0.21843659
1442,-0.21257402
1443,-0.20677664
1444,-0.201045
1445,-0.19537969
1446,-0.18978129
1447,-0.18425036
1448,-0.17878748
1449,-0.17339322
1450,-0.16806815
1451,-0.16281305
1452,-0.1576294
1453,-0.15251889
1454,-0.14748322
1455,-0.14252406
1456,-0.13764311
1457,-0.13284205
1458,-0.12812256
1459,-0.12348635
1460,-0.11893508
1461,-0.11447045
1462,-0.11009414
1463,-0.10580784
1464,-0.10161324
1465,-0.09751203
1466,-0.093505887
1467,-0.089596502
1468,-0.085785562
1469,-0.082074752
1470,-0.07846576
1471,-0.074960273
1472,-0.071559976
1473,-0.068266558
1474,-0.065081704
1475,-0.062007102
1476,-0.059043284
1477,-0.056186175
1478,-0.053430545
1479,-0.050771165
1480,-0.048202805
1481,-0.045720236
1482,-0.043318228
1483,-0.040991553
1484,-0.03873498
1485,-0.036543281
1486,-0.034411225
1487,-0.032333583
1488,-0.030305127
1489,-0.028320627
1490,-0.026374852
1491,-0.024462575
1492,-0.022578565
1493,-0.020717592
1494,-0.018874429
1495,-0.017043845
1496,-0.01522061
1497,-0.013399496
1498,-0.011575273
1499,-0.0097427114
1500,-0.0078965821
1501,-0.0060308975
1502,-0.0041366379
1503,-0.0022040253
1504,-0.00022328207
1505,0.0018153698
1506,0.003921708
1507,0.0061055104
1508,0.0083765549
1509,0.010744619
1510,0.013219482
1511,0.015810919
1512,0.01852871
1513,0.021382633
1514,0.024382464
1515,0.027537983
1516,0.030858966
1517,0.034355191
1518,0.038036438
1519,0.041912482
1520,0.045993103
1521,0.050288077
1522,0.054807183
1523,0.059560199
1524,0.064556902
1525,0.069807071
1526,0.075317333
1527,0.081081719
1528,0.08709111
1529,0.093336388
1530,0.099808432
1531,0.10649812
1532,0.11339635
1533,0.12049398
1534,0.1277819
1535,0.13525099
1536,0.14289214
1537,0.15069622
1538,0.15865411
1539,0.1667567
1540,0.17499487
1541,0.18335949
1542,0.19184146
1543,0.20043164
1544,0.20912092
1545,0.21790019
1546,0.22676031
1547,0.23569218
1548,0.24468668
1549,0.25373468
1550,0.26282706
1551,0.27195636
1552,0.2811217
1553,0.29032386
1554,0.2995636
1555,0.30884169
1556,0.31815892
1557,0.32751605
1558,0.33691385
1559,0.3463531
1560,0.35583458
1561,0.36535904
1562,0.37492727
1563,0.38454004
1564,0.39419812
1565,0.40390228
1566,0.4136533
1567,0.42345195
1568,0.43329899
1569,0.44319522
1570,0.45314138
1571,0.46313827
1572,0.47318665
1573,0.48328729
1574,0.49344096
1575,0.50364845
1576,0.51391046
1577,0.52422744
1578,0.53459981
1579,0.54502796
1580,0.55551228
1581,0.56605318
1582,0.57665105
1583,0.5873063
1584,0.59801933
1585,0.60879053
1586,0.6196203
1587,0.63050904
1588,0.64145715
1589,0.65246503
1590,0.66353308
1591,0.6746617
1592,0.68585128
1593,0.69710223
1594,0.70841495
1595,0.71978983
1596,0.73122727
1597,0.74272767
1598,0.75429144
1599,0.76591896
1600,0.77761065
1601,0.78936645
1602,0.80118455
1603,0.81306269
1604,0.82499863
1605,0.83699009
1606,0.84903483
1607,0.86113059
1608,0.87327511
1609,0.88546614
1610,0.89770141
1611,0.90997868
1612,0.92229568
1613,0.93465016
1614,0.94703986
1615,0.95946253
