1120,-1.2588555
1121,-1.2540185
1122,-1.2491898
1123,-1.2443713
1124,-1.239565
1125,-1.2347726
1126,-1.2299956
1127,-1.2252328
1128,-1.2204827
1129,-1.2157438
1130,-1.2110143
1131,-1.2062928
1132,-1.2015776
1133,-1.1968672
1134,-1.1921599
1135,-1.1874542
1136,-1.1827485
1137,-1.1780411
1138,-1.1733305
1139,-1.1686152
1140,-1.1638934
1141,-1.1591637
1142,-1.1544244
1143,-1.1496739
1144,-1.1449107
1145,-1.1401332
1146,-1.1353397
1147,-1.1305287
1148,-1.1256986
1149,-1.1208478
1150,-1.1159747
1151,-1.1110777
1152,-1.1061553
1153,-1.1012058
1154,-1.0962276
1155,-1.0912192
1156,-1.0861789
1157,-1.0811052
1158,-1.0759961
1159,-1.0708493
1160,-1.0656628
1161,-1.0604345
1162,-1.055162
1163,-1.0498433
1164,-1.0444763
1165,-1.0390588
1166,-1.0335885
1167,-1.0280635
1168,-1.0224815
1169,-1.0168403
1170,-1.0111378
1171,-1.0053719
1172,-0.99954034
1173,-0.99364105
1174,-0.98767185
1175,-0.98163058
1176,-0.97551508
1177,-0.96932321
1178,-0.9630528
1179,-0.9567017
1180,-0.95026776
1181,-0.94374883
1182,-0.93714274
1183,-0.93044734
1184,-0.92366048
1185,-0.91678001
1186,-0.90980376
1187,-0.90272959
1188,-0.89555557
1189,-0.88828512
1190,-0.88092703
1191,-0.87349029
1192,-0.86598392
1193,-0.85841692
1194,-0.85079829
1195,-0.84313704
1196,-0.83544218
1197,-0.82772272
1198,-0.81998765
1199,-0.81224599
1200,-0.80450674
1201,-0.79677892
1202,-0.78907151
1203,-0.78139354
1204,-0.773754
1205,-0.76616191
1206,-0.75862626
1207,-0.75115607
1208,-0.74376034
1209,-0.73644808
1210,-0.7292283
1211,-0.72210999
1212,-0.71510217
1213,-0.70821384
1214,-0.70145401
1215,-0.69483168
1216,-0.68835586
1217,-0.68203557
1218,-0.67587979
1219,-0.6698975
1220,-0.66409261
1221,-0.65845921
1222,-0.65299028
1223,-0.64767879
1224,-0.6425177
1225,-0.63749999
1226,-0.63261862
1227,-0.62786657
1228,-0.6232368
1229,-0.61872229
1230,-0.61431601
1231,-0.61001092
1232,-0.60579999
1233,-0.6016762
1234,-0.59763251
1235,-0.5936619
1236,-0.58975733
1237,-0.58591178
1238,-0.58211821
1239,-0.5783696
1240,-0.57465891
1241,-0.57097911
1242,-0.56732318
1243,-0.56368408
1244,-0.56005478
1245,-0.55642826
1246,-0.55279749
1247,-0.54915542
1248,-0.54549504
1249,-0.54180931
1250,-0.53809121
1251,-0.53433492
1252,-0.53053955
1253,-0.52670539
1254,-0.52283278
1255,-0.51892202
1256,-0.51497344
1257,-0.51098735
1258,-0.50696405
1259,-0.50290388
1260,-0.49880714
1261,-0.49467416
1262,-0.49050524
1263,-0.4863007
1264,-0.48206087
1265,-0.47778604
1266,-0.47347655
1267,-0.4691327
1268,-0.46475482
1269,-0.46034321
1270,-0.4558982
1271,-0.45142009
1272,-0.44690921
1273,-0.44236587
1274,-0.43779039
